0.388	1.5	0.638	4.632	4.004	3.482	0.21	0.202	0.168	0.023450324	0.168	1.776	1.426	1.504	3.015849313	0
0.34	1.342	0.59	4.26	3.69	3.262	0.246	0.232	0.194	0.023450324	0.188	1.556	1.262	1.346	2.723048409	0
0.3	1.222	0.55	3.71	3.218	2.842	0.352	0.318	0.27	0.01563355	0.246	1.408	1.134	1.216	2.459527595	0
0.272	1.08	0.526	3.548	3.124	2.808	0.148	0.158	0.13	0.01563355	0.136	1.26	1.022	1.104	2.196006781	0
0.232	0.96	0.486	2.948	2.62	2.31	0.104	0.134	0.026	0.007816775	0.104	1.11	0.91	1	1.932485968	0
0.982	1.74	1.428	2.586	2.338	2.078	0.82	0.964	0.844	0.007816775	0.92	2.03	1.812	1.894	1.698245244	0
0.19	0.802	0.438	2.726	2.484	2.256	0.092	0.122	0.02	0	0.09	0.9	0.748	0.816	1.493284611	0
0.3	0.818	0.542	2.086	1.886	1.702	0.198	0.25	0.136	0	0.208	0.962	0.808	0.886	1.346884159	0
0.178	0.66	0.4	1.934	1.792	1.648	0.086	0.158	0.032	0	0.09	0.744	0.628	0.678	1.200483707	0
0.136	0.564	0.36	1.614	1.478	1.404	0	0.116	0	0	0	0.656	0.55	0.634	1.083363345	0
