62.9060263	90.00620002
63.26237509	89.96549998
63.61872375	89.92479994
63.97507242	89.88410002
64.3309337	89.84339998
64.68728236	89.80260003
65.04314352	89.76189999
65.3990048	89.72119995
65.75486596	89.68050003
66.11072724	89.63979999
66.46610101	89.59909995
66.82147466	89.40909994
67.17684844	89.21900003
67.5317347	89.02900002
67.88662097	88.8389
68.24150723	88.64889999
68.59590599	88.45889998
68.94981725	88.26879995
69.30372862	88.07879994
69.65763987	87.88870003
70.01106374	87.69870003
70.36448748	87.25770002
70.71742384	86.81670002
71.0698727	86.37570001
71.42232155	85.93470001
71.7742829	85.49359998
72.12624424	85.05259998
72.4777182	84.61159997
72.82870454	84.17059997
73.17920349	83.72959996
73.52970243	83.28859996
73.87971387	83.32969997
74.22923781	83.37069996
74.57876174	83.41179997
74.92779829	83.45279996
75.27585982	83.49389997
75.62392136	83.53499999
75.97149539	83.57599998
76.31906941	83.61709999
76.66566843	83.65809998
77.01178006	83.69919999
77.35789169	83.33200001
77.7030283	82.96470001
78.04767741	82.59750004
78.39232664	82.23020004
78.73600074	81.86299995
79.07967495	81.49579997
79.42237416	81.12849997
79.76458597	80.7613
80.10631028	80.394
80.44803447	80.02680002
80.78829626	80.04559999
81.12855817	80.06439996
81.46833246	80.08310002
81.80713185	80.10189999
82.14544373	80.12069996
82.48326823	80.13950004
82.8206051	80.15830001
83.15745458	80.17699995
83.49332906	80.19580004
83.82871602	80.21460001
84.1636156	80.42090001
84.49754017	80.62720002
84.83097723	80.83360004
85.1639269	81.03990005
85.49590156	81.24620005
85.82738871	81.45250006
86.15790085	81.65879994
86.48841311	81.86519997
86.81746285	82.07149997
87.14651259	82.27779998
87.47409993	81.87839998
87.80168715	81.4791
88.1282996	81.0797
88.45393692	80.68040003
88.77908684	80.28100003
89.10326176	79.88160003
89.42694929	79.48230006
89.7496618	79.08290006
90.07188681	78.68359996
90.39313681	78.28419996
90.71389942	77.42790005
91.03368701	76.57160003
91.35249972	75.7153
91.67082491	74.85899997
91.9881751	74.00270006
92.30455027	73.14650005
92.62043805	72.29020002
92.93535094	71.4339
93.2492887	70.57759997
93.56273908	69.72130006
93.87521455	69.91010003
94.1867149	70.09890001
94.49772786	70.28759996
94.80727842	70.47640005
95.11634147	70.66520002
95.42442951	70.854
95.73203005	71.04279997
96.03816818	71.23150004
96.34381893	71.42030001
96.64849454	71.60909999
96.95219538	71.88309995
97.2554086	72.15710003
97.55715941	72.4311
97.85842272	72.70509996
98.15871114	72.97900002
98.45753703	73.25299998
98.75587554	73.52699994
99.05372643	73.80100002
99.35011503	74.07499999
99.6455285	74.34899995
99.93996708	73.07449996
100.2339183	71.79999996
100.5264069	70.52549997
100.8184081	69.25099997
101.1089469	67.97649998
101.3989981	66.70199998
101.6880744	65.42749999
101.9756883	64.15299999
102.2628147	62.8785
102.5489661	61.60400001
102.8336551	62.43219999
103.1178566	63.26029995
103.4005956	64.08850005
103.6828471	64.9166
103.9641238	65.74479999
104.243938	66.57299997
104.5232647	67.40110004
104.8011289	68.22930003
105.0780182	69.05739998
105.35442	69.88559997
105.6293593	70.40570001
105.9033236	70.92589995
106.1763131	71.446
106.4483276	71.96619994
106.7193671	72.48629998
106.9889441	73.00640003
107.2580337	73.52659997
107.5256609	74.04670001
107.7928005	74.56689996
108.0584778	75.087
108.32318	73.93759997
108.5869072	72.78810004
108.8496596	71.63870002
109.1109495	70.48929999
109.3717518	69.33979994
109.6310918	68.19040003
109.8894569	67.04100001
110.1468469	65.89159998
110.403262	64.74210005
110.6582146	63.59270002
110.9126796	61.87520005
111.1656824	60.15779998
111.4177101	58.4403
111.6687629	56.72290005
111.9183533	55.00539996
112.1674561	53.288
112.4150965	51.57050003
112.6617619	49.85309996
112.9074524	48.13559998
113.1516804	46.41820003
113.3954211	48.45690005
113.6376991	50.49559995
113.8785149	52.53439999
114.118843	54.57310001
114.3577088	56.61180003
114.596087	58.65050006
114.8330028	60.68919996
115.0684562	62.728
115.3034221	64.76670002
115.5369256	66.80540004
115.7694541	66.46309999
116.0005201	66.12089995
116.2310987	65.77860001
116.4602149	65.43639998
116.688356	65.09410004
116.9155222	64.75179998
117.141226	64.40959995
117.3659548	64.06730001
117.5897087	63.72509998
117.812	63.38280004
